,path,newpath,space,graph_matrix,room_num,other_room_num,other_ratio,nodes
2614,D:/Dataset/cubicasa5k//colorful/10315/model.svg,10315,"['Kitchen0', 'Entry0', 'LivingRoom0', 'Outdoor0', 'Other0', 'Bath0', 'Bedroom0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25,"[36, 26, 41, 60, 46, 1, 11, 47]"
945,D:/Dataset/cubicasa5k//high_quality_architectural/6484/model.svg,6484,"['LivingRoom0', 'Entry0', 'Kitchen0', 'Dining0', 'Bedroom0', 'Storage0', 'Bedroom1', 'Bedroom2', 'Storage1', 'Bath0', 'Entry1', 'Other0', 'Bath1', 'Bath2', 'Outdoor0', 'Outdoor1', 'Outdoor2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,1,0.058823529411764705,"[41, 26, 36, 21, 11, 70, 12, 13, 71, 1, 27, 46, 2, 3, 60, 61, 62]"
392,D:/Dataset/cubicasa5k//high_quality_architectural/7032/model.svg,7032,"['Outdoor0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Other0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[60, 41, 11, 36, 46, 1, 70]"
1815,D:/Dataset/cubicasa5k//high_quality_architectural/12203/model.svg,12203,"['Outdoor0', 'Outdoor1', 'Bath0', 'Storage0', 'Other0', 'Bedroom0', 'Storage1', 'Entry0', 'Entry1', 'Bedroom1', 'Bath1', 'Other1', 'LivingRoom0', 'Bedroom2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285,"[60, 61, 1, 70, 46, 11, 71, 26, 27, 12, 2, 47, 41, 13]"
2465,D:/Dataset/cubicasa5k//high_quality_architectural/14838/model.svg,14838,"['Outdoor0', 'Outdoor1', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Entry1', 'Bath1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333,"[60, 61, 26, 36, 41, 11, 12, 1, 46, 27, 2, 70]"
2101,D:/Dataset/cubicasa5k//high_quality_architectural/13312/model.svg,13312,"['Outdoor0', 'Other0', 'LivingRoom0', 'Other1', 'Kitchen0', 'Bath0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855,"[60, 46, 41, 47, 36, 1, 52]"
1964,D:/Dataset/cubicasa5k//high_quality_architectural/12782/model.svg,12782,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[60, 26, 41, 36, 11, 12, 1, 46, 2]"
2940,D:/Dataset/cubicasa5k//high_quality/9655/model.svg,9655,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Outdoor0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0,"[26, 36, 41, 11, 60, 1]"
1969,D:/Dataset/cubicasa5k//high_quality_architectural/12796/model.svg,12796,"['Other0', 'Kitchen0', 'LivingRoom0', 'Other1', 'Entry0', 'Other2', 'Outdoor0', 'Other3', 'Kitchen1', 'Other4', 'Bath0', 'Other5', 'Storage0', 'Bath1', 'Entry1', 'Storage1', 'Bath2', 'Other6', 'Other7', 'Other8']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,9,0.45,"[46, 36, 41, 47, 26, 52, 60, 53, 37, 54, 1, 55, 70, 2, 27, 71, 3, 56, 57, 58]"
2976,D:/Dataset/cubicasa5k//high_quality/1593/model.svg,1593,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0,"[60, 26, 41, 11, 36, 1, 70]"
853,D:/Dataset/cubicasa5k//high_quality_architectural/3150/model.svg,3150,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Outdoor0', 'Garage0', 'Storage0', 'Bedroom0', 'Storage1', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Outdoor1', 'Bath0', 'Other0', 'Storage2', 'Bath1', 'Bath2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,1,0.058823529411764705,"[26, 36, 41, 60, 31, 70, 11, 71, 12, 13, 14, 61, 1, 46, 72, 2, 3]"
3402,D:/Dataset/cubicasa5k//high_quality_architectural/3794/model.svg,3794,"['Outdoor0', 'Garage0', 'Outdoor1', 'Kitchen0', 'Kitchen1', 'Other0', 'Entry0', 'Other1', 'LivingRoom0', 'Other2', 'Garage1', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Bath0', 'Other3', 'Bath1', 'Entry1', 'Other4', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",21,5,0.23809523809523808,"[60, 31, 61, 36, 37, 46, 26, 47, 41, 52, 32, 11, 12, 13, 70, 1, 53, 2, 27, 54, 71]"
274,D:/Dataset/cubicasa5k//high_quality_architectural/8651/model.svg,8651,"['Outdoor0', 'Kitchen0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bath0', 'Bedroom1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0,"[60, 36, 26, 41, 11, 1, 12, 2]"
3429,D:/Dataset/cubicasa5k//high_quality_architectural/3961/model.svg,3961,"['Outdoor0', 'Bedroom0', 'Kitchen0', 'Other0', 'LivingRoom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666,"[60, 11, 36, 46, 41, 1]"
895,D:/Dataset/cubicasa5k//high_quality_architectural/4579/model.svg,4579,"['Outdoor0', 'LivingRoom0', 'Kitchen0', 'Outdoor1', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[60, 41, 36, 61, 11, 12, 13, 46]"
1384,D:/Dataset/cubicasa5k//high_quality_architectural/10639/model.svg,10639,"['Bath0', 'Entry0', 'Kitchen0', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",4,0,0.0,"[1, 26, 36, 41]"
1795,D:/Dataset/cubicasa5k//high_quality_architectural/12127/model.svg,12127,"['Garage0', 'LivingRoom0', 'Garage1', 'Storage0', 'Bedroom0', 'Storage1', 'Bedroom1', 'Other0', 'Bedroom2', 'Bath0', 'Entry0', 'Storage2', 'Bath1', 'Storage3', 'Storage4', 'Storage5', 'Storage6', 'Other1', 'Outdoor0', 'Outdoor1', 'Outdoor2', 'Outdoor3', 'Outdoor4', 'Outdoor5', 'Other2', 'Kitchen0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",27,3,0.1111111111111111,"[31, 41, 32, 70, 11, 71, 12, 46, 13, 1, 26, 72, 2, 73, 74, 75, 76, 47, 60, 61, 62, 63, 64, 65, 52, 36, 27]"
1978,D:/Dataset/cubicasa5k//high_quality_architectural/12844/model.svg,12844,"['Outdoor0', 'Outdoor1', 'Other0', 'Kitchen0', 'Bedroom0', 'Storage0', 'Other1', 'Storage1', 'Other2', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,3,0.3,"[60, 61, 46, 36, 11, 70, 47, 71, 52, 72]"
109,D:/Dataset/cubicasa5k//high_quality_architectural/9633/model.svg,9633,"['Other0', 'Outdoor0', 'Other1', 'Bath0', 'Kitchen0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,2,0.4,"[46, 60, 47, 1, 36]"
720,D:/Dataset/cubicasa5k//high_quality_architectural/1833/model.svg,1833,"['Other0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,1,0.2,"[46, 36, 26, 60, 1]"
2593,D:/Dataset/cubicasa5k//colorful/4539/model.svg,4539,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Storage0', 'Entry1', 'Outdoor0', 'Bedroom0', 'Garage0', 'Bedroom1', 'Bedroom2', 'Bath0', 'Storage1', 'Storage2', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667,"[26, 36, 41, 70, 27, 60, 11, 31, 12, 13, 1, 71, 72, 46, 2]"
1155,D:/Dataset/cubicasa5k//high_quality_architectural/6712/model.svg,6712,"['Outdoor0', 'Storage0', 'Outdoor1', 'Garage0', 'Bedroom0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Bedroom2', 'Bedroom3', 'Bath1', 'Storage1', 'Entry1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",16,0,0.0,"[60, 70, 61, 31, 11, 41, 26, 36, 12, 1, 13, 14, 2, 71, 27, 72]"
286,D:/Dataset/cubicasa5k//high_quality_architectural/7787/model.svg,7787,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[41, 36, 26, 60, 11, 1, 46, 70]"
1448,D:/Dataset/cubicasa5k//high_quality_architectural/11005/model.svg,11005,"['Entry0', 'Bath0', 'Kitchen0', 'LivingRoom0', 'Other0', 'Outdoor0', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[26, 1, 36, 41, 46, 60, 61]"
2098,D:/Dataset/cubicasa5k//high_quality_architectural/13305/model.svg,13305,"['Entry0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Storage0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666,"[26, 36, 11, 1, 70, 46]"
181,D:/Dataset/cubicasa5k//high_quality_architectural/5052/model.svg,5052,"['Outdoor0', 'Entry0', 'Storage0', 'Dining0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Storage1', 'Entry1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,1,0.07692307692307693,"[60, 26, 70, 21, 36, 41, 11, 12, 1, 46, 71, 27, 2]"
2626,D:/Dataset/cubicasa5k//colorful/11193/model.svg,11193,"['Other0', 'Other1', 'Bath0', 'Bedroom0', 'Storage0', 'Other2', 'Other3', 'Bedroom1', 'Outdoor0', 'Outdoor1', 'Other4', 'Other5', 'Other6', 'Kitchen0', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,7,0.4666666666666667,"[46, 47, 1, 11, 70, 52, 53, 12, 60, 61, 54, 55, 56, 36, 26]"
2736,D:/Dataset/cubicasa5k//high_quality/9857/model.svg,9857,"['LivingRoom0', 'Kitchen0', 'Outdoor0', 'Bedroom0', 'Entry0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0,"[41, 36, 60, 11, 26, 1, 70]"
1476,D:/Dataset/cubicasa5k//high_quality_architectural/11041/model.svg,11041,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Storage0', 'Other0', 'Bath0', 'Garage0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Storage1', 'Storage2', 'Other1', 'Bath1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,3,0.16666666666666666,"[60, 61, 41, 26, 36, 11, 70, 46, 1, 31, 12, 13, 14, 71, 72, 47, 2, 52]"
731,D:/Dataset/cubicasa5k//high_quality_architectural/7665/model.svg,7665,"['LivingRoom0', 'Entry0', 'Kitchen0', 'Outdoor0', 'Outdoor1', 'Bedroom0', 'Storage0', 'Bedroom1', 'Other0', 'Bath0', 'Storage1', 'Other1', 'Entry1', 'Bath1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,2,0.13333333333333333,"[41, 26, 36, 60, 61, 11, 70, 12, 46, 1, 71, 47, 27, 2, 72]"
2569,D:/Dataset/cubicasa5k//colorful/3103/model.svg,3103,"['Outdoor0', 'Other0', 'LivingRoom0', 'Entry0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,1,0.2,"[60, 46, 41, 26, 1]"
558,D:/Dataset/cubicasa5k//high_quality_architectural/8430/model.svg,8430,"['Kitchen0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bath0', 'Storage0', 'Other0', 'Outdoor0', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[36, 26, 41, 11, 1, 70, 46, 60, 61]"
2927,D:/Dataset/cubicasa5k//high_quality/3909/model.svg,3909,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Outdoor1', 'Bedroom0', 'Bedroom1', 'Storage0', 'Entry1', 'Other0', 'Other1', 'Other2', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,3,0.23076923076923078,"[60, 26, 41, 36, 61, 11, 12, 70, 27, 46, 47, 52, 71]"
72,D:/Dataset/cubicasa5k//high_quality_architectural/530/model.svg,530,"['Kitchen0', 'Bath0', 'LivingRoom0', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",4,0,0.0,"[36, 1, 41, 26]"
1030,D:/Dataset/cubicasa5k//high_quality_architectural/6047/model.svg,6047,"['Other0', 'Bath0', 'Bedroom0', 'Bedroom1', 'Outdoor0', 'Entry0', 'Kitchen0', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[46, 1, 11, 12, 60, 26, 36, 41]"
784,D:/Dataset/cubicasa5k//high_quality_architectural/1974/model.svg,1974,"['Outdoor0', 'Outdoor1', 'Dining0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Entry1', 'Other0', 'Bedroom0', 'Storage0', 'Bath0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333,"[60, 61, 21, 36, 41, 26, 27, 46, 11, 70, 1, 2]"
1949,D:/Dataset/cubicasa5k//high_quality_architectural/12727/model.svg,12727,"['Outdoor0', 'Storage0', 'Outdoor1', 'Other0', 'Kitchen0', 'Other1', 'LivingRoom0', 'Other2', 'Garage0', 'Bedroom0', 'Bedroom1', 'Storage1', 'Bedroom2', 'Bedroom3', 'Storage2', 'Bath0', 'Other3', 'Entry0', 'Storage3', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,4,0.2,"[60, 70, 61, 46, 36, 47, 41, 52, 31, 11, 12, 71, 13, 14, 72, 1, 53, 26, 73, 2]"
3315,D:/Dataset/cubicasa5k//high_quality_architectural/3691/model.svg,3691,"['Outdoor0', 'Outdoor1', 'Outdoor2', 'Outdoor3', 'Storage0', 'Other0', 'Other1', 'LivingRoom0', 'Dining0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Bath0', 'Storage1', 'Bath1', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,2,0.1111111111111111,"[60, 61, 62, 63, 70, 46, 47, 41, 21, 36, 11, 12, 13, 14, 1, 71, 2, 26]"
460,D:/Dataset/cubicasa5k//high_quality_architectural/8560/model.svg,8560,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Other0', 'Other1', 'Entry1', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,2,0.2,"[60, 26, 41, 11, 36, 1, 46, 47, 27, 61]"
234,D:/Dataset/cubicasa5k//high_quality_architectural/9341/model.svg,9341,"['LivingRoom0', 'Entry0', 'Outdoor0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[41, 26, 60, 36, 11, 1, 46, 70]"
1316,D:/Dataset/cubicasa5k//high_quality_architectural/10415/model.svg,10415,"['Outdoor0', 'Outdoor1', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bath0', 'Other0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1,"[60, 61, 26, 36, 41, 11, 1, 46, 2, 27]"
2327,D:/Dataset/cubicasa5k//high_quality_architectural/14298/model.svg,14298,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Bath1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 2. ... 0. 0. 0.]
 [0. 1. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1,"[60, 41, 26, 36, 11, 12, 1, 46, 2, 70]"
1740,D:/Dataset/cubicasa5k//high_quality_architectural/11921/model.svg,11921,"['Outdoor0', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0,"[60, 26, 36, 41, 11, 1]"
3430,D:/Dataset/cubicasa5k//high_quality_architectural/702/model.svg,702,"['Outdoor0', 'Other0', 'LivingRoom0', 'Outdoor1', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bath0', 'Storage0', 'Other1', 'Storage1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,3,0.25,"[60, 46, 41, 61, 11, 12, 36, 1, 70, 47, 71, 52]"
