,path,newpath,space,graph_matrix,room_num,other_room_num,other_ratio
3193,D:/Dataset/cubicasa5k//high_quality/13501/model.svg,13501,"['LivingRoom0', 'Other0', 'Other1', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333
3194,D:/Dataset/cubicasa5k//high_quality/13508/model.svg,13508,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Kitchen0', 'Other0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Bath1', 'Storage1', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,3,0.23076923076923078
3195,D:/Dataset/cubicasa5k//high_quality/13524/model.svg,13524,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0
3196,D:/Dataset/cubicasa5k//high_quality/13548/model.svg,13548,"['Dining0', 'Kitchen0', 'Outdoor0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3197,D:/Dataset/cubicasa5k//high_quality/13570/model.svg,13570,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3198,D:/Dataset/cubicasa5k//high_quality/13598/model.svg,13598,"['Bath0', 'Storage0', 'Bedroom0', 'Bedroom1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3199,D:/Dataset/cubicasa5k//high_quality/13603/model.svg,13603,"['LivingRoom0', 'Entry0', 'Other0', 'Bedroom0', 'Kitchen0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3200,D:/Dataset/cubicasa5k//high_quality/13608/model.svg,13608,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Outdoor1', 'Bedroom0', 'Bath0', 'Storage0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
3201,D:/Dataset/cubicasa5k//high_quality/13671/model.svg,13671,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
3202,D:/Dataset/cubicasa5k//high_quality/13677/model.svg,13677,"['Dining0', 'Other0', 'Kitchen0', 'Outdoor0', 'LivingRoom0', 'Bedroom0', 'Entry0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
3203,D:/Dataset/cubicasa5k//high_quality/13693/model.svg,13693,"['Kitchen0', 'LivingRoom0', 'Entry0', 'Other0', 'Other1', 'Other2', 'Other3', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,4,0.4444444444444444
3205,D:/Dataset/cubicasa5k//high_quality/13708/model.svg,13708,"['Outdoor0', 'LivingRoom0', 'Entry0', 'LivingRoom1', 'Kitchen0', 'Other0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
3206,D:/Dataset/cubicasa5k//high_quality/13714/model.svg,13714,"['Bath0', 'Entry0', 'Other0', 'Storage0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Outdoor0', 'Bath1', 'Storage1', 'Entry1', 'Kitchen0', 'LivingRoom1', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667
3207,D:/Dataset/cubicasa5k//high_quality/13715/model.svg,13715,"['Outdoor0', 'Entry0', 'Bedroom0', 'LivingRoom0', 'Bedroom1', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3208,D:/Dataset/cubicasa5k//high_quality/13719/model.svg,13719,"['Outdoor0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Entry0', 'Kitchen0', 'Bath0', 'Storage0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,0,0.0
3209,D:/Dataset/cubicasa5k//high_quality/13727/model.svg,13727,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Dining0', 'Bedroom0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3210,D:/Dataset/cubicasa5k//high_quality/13742/model.svg,13742,"['Outdoor0', 'Outdoor1', 'Storage0', 'Other0', 'Other1', 'Bedroom0', 'LivingRoom0', 'Kitchen0', 'Bath0', 'Other2', 'Storage1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,3,0.25
3211,D:/Dataset/cubicasa5k//high_quality/13771/model.svg,13771,"['LivingRoom0', 'Other0', 'Kitchen0', 'Other1', 'Outdoor0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333
3213,D:/Dataset/cubicasa5k//high_quality/13807/model.svg,13807,"['Bath0', 'Other0', 'LivingRoom0', 'Bedroom0', 'Entry0', 'Kitchen0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
3214,D:/Dataset/cubicasa5k//high_quality/14302/model.svg,14302,"['Other0', 'Other1', 'Entry0', 'Kitchen0', 'LivingRoom0', 'LivingRoom1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333
3216,D:/Dataset/cubicasa5k//high_quality/14278/model.svg,14278,"['Outdoor0', 'LivingRoom0', 'Bedroom0', 'Entry0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3217,D:/Dataset/cubicasa5k//high_quality/14316/model.svg,14316,"['Entry0', 'Dining0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bath0', 'Storage0', 'Other0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091
3218,D:/Dataset/cubicasa5k//high_quality/14323/model.svg,14323,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bedroom2', 'Other0', 'Bath0', 'Other1', 'Bath1', 'Other2', 'Bath2', 'Entry1', 'Other3', 'Other4', 'Other5', 'Other6', 'Other7']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",19,8,0.42105263157894735
3219,D:/Dataset/cubicasa5k//high_quality/14334/model.svg,14334,"['Other0', 'Entry0', 'LivingRoom0', 'Entry1', 'Bath0', 'Other1', 'Dining0', 'Kitchen0', 'Other2', 'Other3', 'Bath1', 'Bath2', 'Bath3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,4,0.3076923076923077
3220,D:/Dataset/cubicasa5k//high_quality/14343/model.svg,14343,"['Dining0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bath0', 'Entry1', 'Other0', 'Bath1', 'Other1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 2. ... 0. 0. 0.]
 [0. 1. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,2,0.16666666666666666
3221,D:/Dataset/cubicasa5k//high_quality/14359/model.svg,14359,"['Outdoor0', 'Other0', 'Other1', 'Bath0', 'Kitchen0', 'Bedroom0', 'Entry0', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25
3222,D:/Dataset/cubicasa5k//high_quality/14413/model.svg,14413,"['Kitchen0', 'Other0', 'LivingRoom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",4,1,0.25
3223,D:/Dataset/cubicasa5k//high_quality/14416/model.svg,14416,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Outdoor0', 'Other0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3224,D:/Dataset/cubicasa5k//high_quality/14424/model.svg,14424,"['Outdoor0', 'Other0', 'Other1', 'LivingRoom0', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,2,0.2857142857142857
3226,D:/Dataset/cubicasa5k//high_quality/14519/model.svg,14519,"['Outdoor0', 'Kitchen0', 'Bedroom0', 'Entry0', 'LivingRoom0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0
3227,D:/Dataset/cubicasa5k//high_quality/14556/model.svg,14556,"['Bath0', 'Bedroom0', 'Bedroom1', 'Other0', 'LivingRoom0', 'Kitchen0', 'Dining0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125
3228,D:/Dataset/cubicasa5k//high_quality/14584/model.svg,14584,"['Other0', 'LivingRoom0', 'Outdoor0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Bath1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
3229,D:/Dataset/cubicasa5k//high_quality/14593/model.svg,14593,"['Other0', 'Other1', 'Other2', 'Other3', 'Storage0', 'Other4', 'Other5', 'Other6', 'Storage1', 'Bath0', 'Storage2', 'Bath1', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bedroom2', 'Other7', 'Entry0', 'LivingRoom0', 'Dining0', 'Other8', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",22,9,0.4090909090909091
3230,D:/Dataset/cubicasa5k//high_quality/14597/model.svg,14597,"['LivingRoom0', 'Bedroom0', 'Kitchen0', 'Entry0', 'Other0', 'Other1', 'Storage0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25
3231,D:/Dataset/cubicasa5k//high_quality/14606/model.svg,14606,"['LivingRoom0', 'Bedroom0', 'Kitchen0', 'Entry0', 'Other0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3233,D:/Dataset/cubicasa5k//high_quality/14643/model.svg,14643,"['Outdoor0', 'Dining0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Entry1', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091
3235,D:/Dataset/cubicasa5k//high_quality/14665/model.svg,14665,"['Storage0', 'Bath0', 'LivingRoom0', 'Other0', 'Kitchen0', 'Bedroom0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
3236,D:/Dataset/cubicasa5k//high_quality/14679/model.svg,14679,"['Outdoor0', 'Bedroom0', 'LivingRoom0', 'Entry0', 'Other0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
3237,D:/Dataset/cubicasa5k//high_quality/14692/model.svg,14692,"['Bath0', 'Storage0', 'Bedroom0', 'LivingRoom0', 'Entry0', 'Kitchen0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0
3238,D:/Dataset/cubicasa5k//high_quality/14707/model.svg,14707,"['Entry0', 'Outdoor0', 'LivingRoom0', 'Dining0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,3,0.2727272727272727
3239,D:/Dataset/cubicasa5k//high_quality/14714/model.svg,14714,"['Outdoor0', 'Outdoor1', 'Outdoor2', 'Storage0', 'Bath0', 'Bedroom0', 'LivingRoom0', 'Other0', 'Kitchen0', 'Dining0', 'Entry0', 'Bedroom1', 'Storage1', 'Bedroom2', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667
3240,D:/Dataset/cubicasa5k//high_quality/14725/model.svg,14725,"['Other0', 'Outdoor0', 'LivingRoom0', 'LivingRoom1', 'Kitchen0', 'Entry0', 'Bath0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25
3241,D:/Dataset/cubicasa5k//high_quality/14775/model.svg,14775,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0
3244,D:/Dataset/cubicasa5k//high_quality/14840/model.svg,14840,"['LivingRoom0', 'LivingRoom1', 'Other0', 'Kitchen0', 'Entry0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3245,D:/Dataset/cubicasa5k//high_quality/14846/model.svg,14846,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
3247,D:/Dataset/cubicasa5k//high_quality/14852/model.svg,14852,"['LivingRoom0', 'Entry0', 'Outdoor0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0
3248,D:/Dataset/cubicasa5k//high_quality/14883/model.svg,14883,"['Outdoor0', 'Entry0', 'Bedroom0', 'Other0', 'Kitchen0', 'Bedroom1', 'LivingRoom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125
3249,D:/Dataset/cubicasa5k//high_quality/14892/model.svg,14892,"['Other0', 'Bath0', 'Entry0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",4,1,0.25
3250,D:/Dataset/cubicasa5k//high_quality/14900/model.svg,14900,"['Outdoor0', 'Outdoor1', 'Outdoor2', 'Bedroom0', 'Storage0', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom1', 'Bath0', 'Storage1', 'Bedroom2', 'Storage2', 'Other0', 'Bath1', 'Bath2', 'Entry1', 'Storage3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,1,0.05555555555555555
3251,D:/Dataset/cubicasa5k//high_quality/14951/model.svg,14951,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Storage0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091
3252,D:/Dataset/cubicasa5k//high_quality/20004/model.svg,20004,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3253,D:/Dataset/cubicasa5k//high_quality/20005/model.svg,20005,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0
3254,D:/Dataset/cubicasa5k//high_quality/20009/model.svg,20009,"['Kitchen0', 'Entry0', 'LivingRoom0', 'Outdoor0', 'Other0', 'Bedroom0', 'Bedroom1', 'Other1', 'Storage0', 'Entry1', 'Other2', 'Other3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,4,0.3333333333333333
